[ 1598.117435] [Pid: 2746], CPUburst: 3974395, rt_priority:10
[ 1610.691042] [Pid: 2745], CPUburst: 3166996, rt_priority:10
[ 1610.694992] [Pid: 2746], CPUburst: 3950794, rt_priority:10
[ 1610.698980] [Pid: 2745], CPUburst: 3987588, rt_priority:10
[ 1610.702996] [Pid: 2746], CPUburst: 4015711, rt_priority:10
[ 1610.707870] [Pid: 2745], CPUburst: 4874663, rt_priority:10
[ 1610.711015] [Pid: 2746], CPUburst: 3144163, rt_priority:10
[ 1610.715395] [Pid: 2745], CPUburst: 4379923, rt_priority:10
[ 1610.719175] [Pid: 2746], CPUburst: 3780446, rt_priority:10
[ 1610.723421] [Pid: 2745], CPUburst: 4245511, rt_priority:10
[ 1610.727211] [Pid: 2746], CPUburst: 3790781, rt_priority:10
[ 1610.731214] [Pid: 2745], CPUburst: 4002738, rt_priority:10
[ 1610.735796] [Pid: 2746], CPUburst: 4579368, rt_priority:10
[ 1610.739966] [Pid: 2745], CPUburst: 4172477, rt_priority:10
[ 1610.742958] [Pid: 2746], CPUburst: 2991521, rt_priority:10
[ 1610.747765] [Pid: 2745], CPUburst: 4808001, rt_priority:10
[ 1610.751353] [Pid: 2746], CPUburst: 3585629, rt_priority:10
[ 1610.755487] [Pid: 2745], CPUburst: 4133268, rt_priority:10
[ 1610.759460] [Pid: 2746], CPUburst: 3975179, rt_priority:10
[ 1610.763364] [Pid: 2745], CPUburst: 3904622, rt_priority:10
[ 1610.767280] [Pid: 2746], CPUburst: 3915969, rt_priority:10
[ 1610.772028] [Pid: 2745], CPUburst: 4744696, rt_priority:10
[ 1610.774978] [Pid: 2746], CPUburst: 2953311, rt_priority:10
[ 1610.779807] [Pid: 2745], CPUburst: 4829156, rt_priority:10
[ 1610.783689] [Pid: 2746], CPUburst: 3882326, rt_priority:10
[ 1610.787591] [Pid: 2745], CPUburst: 3901310, rt_priority:10
[ 1610.791491] [Pid: 2746], CPUburst: 3899990, rt_priority:10
[ 1610.795396] [Pid: 2745], CPUburst: 3905555, rt_priority:10
[ 1610.799267] [Pid: 2746], CPUburst: 3871221, rt_priority:10
[ 1610.803224] [Pid: 2745], CPUburst: 3956242, rt_priority:10
[ 1610.807118] [Pid: 2746], CPUburst: 3893960, rt_priority:10
[ 1610.811032] [Pid: 2745], CPUburst: 3914115, rt_priority:10
[ 1610.815435] [Pid: 2746], CPUburst: 4402740, rt_priority:10
[ 1610.819323] [Pid: 2745], CPUburst: 3888474, rt_priority:10
[ 1610.822930] [Pid: 2746], CPUburst: 3606760, rt_priority:10
[ 1610.827011] [Pid: 2745], CPUburst: 4080854, rt_priority:10
[ 1610.831748] [Pid: 2746], CPUburst: 4736863, rt_priority:10
[ 1610.834955] [Pid: 2745], CPUburst: 3205658, rt_priority:10
[ 1610.839011] [Pid: 2746], CPUburst: 4056794, rt_priority:10
[ 1610.843577] [Pid: 2745], CPUburst: 4566331, rt_priority:10
[ 1610.847469] [Pid: 2746], CPUburst: 3892533, rt_priority:10
[ 1610.850955] [Pid: 2745], CPUburst: 3484526, rt_priority:10
[ 1610.854934] [Pid: 2746], CPUburst: 3978275, rt_priority:10
[ 1610.859305] [Pid: 2745], CPUburst: 4370828, rt_priority:10
[ 1610.863084] [Pid: 2746], CPUburst: 3779032, rt_priority:10
[ 1610.866966] [Pid: 2745], CPUburst: 3884180, rt_priority:10
[ 1610.870923] [Pid: 2746], CPUburst: 3955137, rt_priority:10
[ 1610.875782] [Pid: 2745], CPUburst: 4860728, rt_priority:10
[ 1610.879689] [Pid: 2746], CPUburst: 3907451, rt_priority:10
[ 1610.883559] [Pid: 2745], CPUburst: 3869734, rt_priority:10
[ 1610.887488] [Pid: 2746], CPUburst: 3929085, rt_priority:10
[ 1610.890950] [Pid: 2745], CPUburst: 3461930, rt_priority:10
[ 1610.895261] [Pid: 2746], CPUburst: 4310665, rt_priority:10
[ 1610.899145] [Pid: 2745], CPUburst: 3884247, rt_priority:10
[ 1610.902913] [Pid: 2746], CPUburst: 3767880, rt_priority:10
[ 1610.906934] [Pid: 2745], CPUburst: 4021664, rt_priority:10
[ 1610.910874] [Pid: 2746], CPUburst: 3939770, rt_priority:10
[ 1610.915739] [Pid: 2745], CPUburst: 4865132, rt_priority:10
[ 1610.919111] [Pid: 2746], CPUburst: 3371936, rt_priority:10
[ 1610.923424] [Pid: 2745], CPUburst: 4312881, rt_priority:10
[ 1610.927185] [Pid: 2746], CPUburst: 3760685, rt_priority:10
[ 1610.931208] [Pid: 2745], CPUburst: 4023464, rt_priority:10
[ 1610.935005] [Pid: 2746], CPUburst: 3795120, rt_priority:10
[ 1610.950725] [Pid: 2745], CPUburst: 15719769, rt_priority:10
[ 1610.950860] [Pid: 2746], CPUburst: 137075, rt_priority:10
[ 1610.955563] [Pid: 2745], CPUburst: 4701718, rt_priority:10
[ 1610.959498] [Pid: 2746], CPUburst: 3934172, rt_priority:10
[ 1610.963352] [Pid: 2745], CPUburst: 3856458, rt_priority:10
[ 1610.967257] [Pid: 2746], CPUburst: 3904145, rt_priority:10
[ 1610.971154] [Pid: 2745], CPUburst: 3894221, rt_priority:10
[ 1610.975136] [Pid: 2746], CPUburst: 3985116, rt_priority:10
[ 1610.978997] [Pid: 2745], CPUburst: 3860762, rt_priority:10
[ 1610.983337] [Pid: 2746], CPUburst: 4339714, rt_priority:10
[ 1610.987660] [Pid: 2745], CPUburst: 4323781, rt_priority:10
[ 1610.991569] [Pid: 2746], CPUburst: 3908294, rt_priority:10
[ 1610.994869] [Pid: 2745], CPUburst: 3300659, rt_priority:10
[ 1610.999430] [Pid: 2746], CPUburst: 4560652, rt_priority:10
[ 1611.003343] [Pid: 2745], CPUburst: 3913133, rt_priority:10
[ 1611.007176] [Pid: 2746], CPUburst: 3833228, rt_priority:10
[ 1611.010872] [Pid: 2745], CPUburst: 3695882, rt_priority:10
[ 1611.015052] [Pid: 2746], CPUburst: 4179610, rt_priority:10
[ 1611.018881] [Pid: 2745], CPUburst: 3829450, rt_priority:10
[ 1611.023710] [Pid: 2746], CPUburst: 4828263, rt_priority:10
[ 1611.027600] [Pid: 2745], CPUburst: 3890960, rt_priority:10
[ 1611.031199] [Pid: 2746], CPUburst: 3597144, rt_priority:10
[ 1611.035426] [Pid: 2745], CPUburst: 4227196, rt_priority:10
[ 1611.039037] [Pid: 2746], CPUburst: 3608646, rt_priority:10
[ 1611.043232] [Pid: 2745], CPUburst: 4198792, rt_priority:10
[ 1611.046818] [Pid: 2746], CPUburst: 3585266, rt_priority:10
[ 1611.050960] [Pid: 2745], CPUburst: 4139403, rt_priority:10
[ 1611.055877] [Pid: 2746], CPUburst: 4917681, rt_priority:10
[ 1611.059754] [Pid: 2745], CPUburst: 3879387, rt_priority:10
[ 1611.063656] [Pid: 2746], CPUburst: 3901804, rt_priority:10
[ 1611.067516] [Pid: 2745], CPUburst: 3859572, rt_priority:10
[ 1611.071507] [Pid: 2746], CPUburst: 3991502, rt_priority:10
[ 1611.075389] [Pid: 2745], CPUburst: 3882473, rt_priority:10
[ 1611.078864] [Pid: 2746], CPUburst: 3474411, rt_priority:10
[ 1611.083130] [Pid: 2745], CPUburst: 4266167, rt_priority:10
[ 1611.086978] [Pid: 2746], CPUburst: 3848697, rt_priority:10
[ 1611.090974] [Pid: 2745], CPUburst: 3995809, rt_priority:10
[ 1611.094843] [Pid: 2746], CPUburst: 3869096, rt_priority:10
[ 1611.102778] [Pid: 2745], CPUburst: 7934099, rt_priority:10
[ 1611.111119] [Pid: 2746], CPUburst: 8337796, rt_priority:10
[ 1611.115313] [Pid: 2745], CPUburst: 4197414, rt_priority:10
[ 1611.118950] [Pid: 2746], CPUburst: 3634200, rt_priority:10
[ 1611.123088] [Pid: 2745], CPUburst: 4140074, rt_priority:10
[ 1611.126979] [Pid: 2746], CPUburst: 3891489, rt_priority:10
[ 1611.130845] [Pid: 2745], CPUburst: 3866358, rt_priority:10
[ 1611.135718] [Pid: 2746], CPUburst: 4871815, rt_priority:10
[ 1611.139612] [Pid: 2745], CPUburst: 3894871, rt_priority:10
[ 1611.143604] [Pid: 2746], CPUburst: 3992382, rt_priority:10
[ 1611.147399] [Pid: 2745], CPUburst: 3795040, rt_priority:10
[ 1611.150769] [Pid: 2746], CPUburst: 3368700, rt_priority:10
[ 1611.155281] [Pid: 2745], CPUburst: 4510716, rt_priority:10
[ 1611.159133] [Pid: 2746], CPUburst: 3851447, rt_priority:10
[ 1611.163002] [Pid: 2745], CPUburst: 3871540, rt_priority:10
[ 1611.166893] [Pid: 2746], CPUburst: 3891857, rt_priority:10
[ 1611.170870] [Pid: 2745], CPUburst: 3973580, rt_priority:10
[ 1611.179254] [Pid: 2746], CPUburst: 8386691, rt_priority:10
[ 1611.183491] [Pid: 2745], CPUburst: 4237088, rt_priority:10
[ 1611.187328] [Pid: 2746], CPUburst: 3837409, rt_priority:10
[ 1611.205830] [Pid: 2745], CPUburst: 18502062, rt_priority:10
[ 1611.206860] [Pid: 2746], CPUburst: 1030260, rt_priority:10
[ 1611.210753] [Pid: 2745], CPUburst: 3892486, rt_priority:10
[ 1611.214959] [Pid: 2746], CPUburst: 4206506, rt_priority:10
[ 1611.219506] [Pid: 2745], CPUburst: 4546780, rt_priority:10
[ 1611.220362] [Pid: 2746], CPUburst: 855185, rt_priority:10
[ 1611.223431] [Pid: 2745], CPUburst: 3068745, rt_priority:10
[ 1611.226767] [Pid: 2746], CPUburst: 3336840, rt_priority:10
[ 1611.231307] [Pid: 2745], CPUburst: 4540498, rt_priority:10
[ 1611.234864] [Pid: 2746], CPUburst: 3554861, rt_priority:10
[ 1611.238907] [Pid: 2745], CPUburst: 4035585, rt_priority:10
[ 1611.242872] [Pid: 2746], CPUburst: 3973281, rt_priority:10
[ 1611.246771] [Pid: 2745], CPUburst: 3897580, rt_priority:10
[ 1611.251625] [Pid: 2746], CPUburst: 4853197, rt_priority:10
[ 1611.254984] [Pid: 2745], CPUburst: 3207174, rt_priority:10
[ 1611.258924] [Pid: 2746], CPUburst: 4093070, rt_priority:10
[ 1611.262844] [Pid: 2745], CPUburst: 3920854, rt_priority:10
[ 1611.267579] [Pid: 2746], CPUburst: 4733307, rt_priority:10
[ 1611.271498] [Pid: 2745], CPUburst: 3918442, rt_priority:10
[ 1611.275415] [Pid: 2746], CPUburst: 3919476, rt_priority:10
[ 1611.278811] [Pid: 2745], CPUburst: 3396192, rt_priority:10
[ 1611.282877] [Pid: 2746], CPUburst: 4064652, rt_priority:10
[ 1611.287037] [Pid: 2745], CPUburst: 4161881, rt_priority:10
[ 1611.291936] [Pid: 2746], CPUburst: 4899274, rt_priority:10
[ 1611.294840] [Pid: 2745], CPUburst: 2904338, rt_priority:10
[ 1611.298724] [Pid: 2746], CPUburst: 3883666, rt_priority:10
[ 1611.303646] [Pid: 2745], CPUburst: 4910843, rt_priority:10
[ 1611.306726] [Pid: 2746], CPUburst: 3076685, rt_priority:10
[ 1611.311427] [Pid: 2745], CPUburst: 4700920, rt_priority:10
[ 1611.315833] [Pid: 2746], CPUburst: 4406246, rt_priority:10
[ 1611.318776] [Pid: 2745], CPUburst: 2942608, rt_priority:10
[ 1611.322681] [Pid: 2746], CPUburst: 3905084, rt_priority:10
[ 1611.326702] [Pid: 2745], CPUburst: 4020863, rt_priority:10
[ 1611.330735] [Pid: 2746], CPUburst: 4031581, rt_priority:10
[ 1611.335423] [Pid: 2745], CPUburst: 4685397, rt_priority:10
[ 1611.339234] [Pid: 2746], CPUburst: 3814134, rt_priority:10
[ 1611.342695] [Pid: 2745], CPUburst: 3461852, rt_priority:10
[ 1611.346677] [Pid: 2746], CPUburst: 3980963, rt_priority:10
[ 1611.350700] [Pid: 2745], CPUburst: 4022492, rt_priority:10
[ 1611.354812] [Pid: 2746], CPUburst: 4110440, rt_priority:10
[ 1611.359723] [Pid: 2745], CPUburst: 4913153, rt_priority:10
[ 1611.363603] [Pid: 2746], CPUburst: 3881284, rt_priority:10
[ 1611.366746] [Pid: 2745], CPUburst: 3142975, rt_priority:10
[ 1611.370911] [Pid: 2746], CPUburst: 4162692, rt_priority:10
[ 1611.375292] [Pid: 2745], CPUburst: 4381580, rt_priority:10
[ 1611.379236] [Pid: 2746], CPUburst: 3944694, rt_priority:10
[ 1611.382681] [Pid: 2745], CPUburst: 3446008, rt_priority:10
[ 1611.386956] [Pid: 2746], CPUburst: 4274847, rt_priority:10
[ 1611.390717] [Pid: 2745], CPUburst: 3760857, rt_priority:10
[ 1611.394827] [Pid: 2746], CPUburst: 4109708, rt_priority:10
[ 1611.398627] [Pid: 2745], CPUburst: 3800480, rt_priority:10
[ 1611.402635] [Pid: 2746], CPUburst: 4007347, rt_priority:10
[ 1611.407338] [Pid: 2745], CPUburst: 4703948, rt_priority:10
[ 1611.411374] [Pid: 2746], CPUburst: 4035575, rt_priority:10
[ 1611.415209] [Pid: 2745], CPUburst: 3835234, rt_priority:10
[ 1611.418620] [Pid: 2746], CPUburst: 3410571, rt_priority:10
[ 1611.423464] [Pid: 2745], CPUburst: 4844325, rt_priority:10
[ 1611.427364] [Pid: 2746], CPUburst: 3899005, rt_priority:10
[ 1611.431260] [Pid: 2745], CPUburst: 3896831, rt_priority:10
[ 1611.434753] [Pid: 2746], CPUburst: 3492096, rt_priority:10
[ 1611.439047] [Pid: 2745], CPUburst: 4293304, rt_priority:10
[ 1611.442935] [Pid: 2746], CPUburst: 3889527, rt_priority:10
[ 1611.446838] [Pid: 2745], CPUburst: 3902500, rt_priority:10
[ 1611.450626] [Pid: 2746], CPUburst: 3787853, rt_priority:10
[ 1611.454747] [Pid: 2745], CPUburst: 4118426, rt_priority:10
[ 1611.458665] [Pid: 2746], CPUburst: 3918240, rt_priority:10
[ 1611.462748] [Pid: 2745], CPUburst: 4085616, rt_priority:10
[ 1611.467347] [Pid: 2746], CPUburst: 4598956, rt_priority:10
[ 1611.470693] [Pid: 2745], CPUburst: 3343207, rt_priority:10
[ 1611.474640] [Pid: 2746], CPUburst: 3950031, rt_priority:10
[ 1611.479038] [Pid: 2745], CPUburst: 4397338, rt_priority:10
[ 1611.482924] [Pid: 2746], CPUburst: 3885203, rt_priority:10
[ 1611.487759] [Pid: 2745], CPUburst: 4835129, rt_priority:10
[ 1611.491677] [Pid: 2746], CPUburst: 3919048, rt_priority:10
[ 1611.495564] [Pid: 2745], CPUburst: 3887208, rt_priority:10
[ 1611.499407] [Pid: 2746], CPUburst: 3843346, rt_priority:10
[ 1611.503366] [Pid: 2745], CPUburst: 3958948, rt_priority:10
[ 1611.506613] [Pid: 2746], CPUburst: 3246858, rt_priority:10
[ 1611.511153] [Pid: 2745], CPUburst: 4540573, rt_priority:10
[ 1611.514688] [Pid: 2746], CPUburst: 3532525, rt_priority:10
[ 1611.518927] [Pid: 2745], CPUburst: 4239505, rt_priority:10
[ 1611.522814] [Pid: 2746], CPUburst: 3888188, rt_priority:10
[ 1611.526687] [Pid: 2745], CPUburst: 3873346, rt_priority:10
[ 1611.530577] [Pid: 2746], CPUburst: 3890034, rt_priority:10
[ 1611.534618] [Pid: 2745], CPUburst: 4040165, rt_priority:10
[ 1611.539380] [Pid: 2746], CPUburst: 4761748, rt_priority:10
[ 1611.543327] [Pid: 2745], CPUburst: 3948143, rt_priority:10
[ 1611.546605] [Pid: 2746], CPUburst: 3277639, rt_priority:10
[ 1611.550608] [Pid: 2745], CPUburst: 4001016, rt_priority:10
[ 1611.554944] [Pid: 2746], CPUburst: 4335617, rt_priority:10
[ 1611.558891] [Pid: 2745], CPUburst: 3948997, rt_priority:10
[ 1611.563657] [Pid: 2746], CPUburst: 4766606, rt_priority:10
[ 1611.567662] [Pid: 2745], CPUburst: 4005107, rt_priority:10
[ 1611.570586] [Pid: 2746], CPUburst: 2922825, rt_priority:10
[ 1611.575461] [Pid: 2745], CPUburst: 4875507, rt_priority:10
[ 1611.579039] [Pid: 2746], CPUburst: 3577309, rt_priority:10
[ 1611.583136] [Pid: 2745], CPUburst: 4098716, rt_priority:10
[ 1611.587054] [Pid: 2746], CPUburst: 3917840, rt_priority:10
[ 1611.590919] [Pid: 2745], CPUburst: 3864924, rt_priority:10
[ 1611.594842] [Pid: 2746], CPUburst: 3921186, rt_priority:10
[ 1611.598715] [Pid: 2745], CPUburst: 3873552, rt_priority:10
[ 1611.602610] [Pid: 2746], CPUburst: 3895864, rt_priority:10
[ 1611.606531] [Pid: 2745], CPUburst: 3921088, rt_priority:10
[ 1611.611031] [Pid: 2746], CPUburst: 4499471, rt_priority:10
[ 1611.616128] [Pid: 2745], CPUburst: 5096038, rt_priority:10
[ 1611.619015] [Pid: 2746], CPUburst: 2888468, rt_priority:10
[ 1611.622716] [Pid: 2745], CPUburst: 3700351, rt_priority:10
[ 1611.627038] [Pid: 2746], CPUburst: 4321649, rt_priority:10
[ 1611.631566] [Pid: 2745], CPUburst: 4528121, rt_priority:10
[ 1611.634742] [Pid: 2746], CPUburst: 3175924, rt_priority:10
[ 1611.638582] [Pid: 2745], CPUburst: 3839417, rt_priority:10
[ 1611.642722] [Pid: 2746], CPUburst: 4139811, rt_priority:10
[ 1611.646700] [Pid: 2745], CPUburst: 3978793, rt_priority:10
[ 1611.650520] [Pid: 2746], CPUburst: 3820498, rt_priority:10
[ 1611.654671] [Pid: 2745], CPUburst: 4148720, rt_priority:10
[ 1611.659371] [Pid: 2746], CPUburst: 4701833, rt_priority:10
[ 1611.663298] [Pid: 2745], CPUburst: 3927381, rt_priority:10
[ 1611.667170] [Pid: 2746], CPUburst: 3873205, rt_priority:10
[ 1611.670977] [Pid: 2745], CPUburst: 3803146, rt_priority:10
[ 1611.675920] [Pid: 2746], CPUburst: 4945437, rt_priority:10
[ 1611.678820] [Pid: 2745], CPUburst: 2901242, rt_priority:10
[ 1611.682709] [Pid: 2746], CPUburst: 3888085, rt_priority:10
[ 1611.686612] [Pid: 2745], CPUburst: 3903065, rt_priority:10
[ 1611.690491] [Pid: 2746], CPUburst: 3878880, rt_priority:10
[ 1611.710088] [Pid: 2745], CPUburst: 19597510, rt_priority:10
[ 1611.714850] [Pid: 2746], CPUburst: 4759667, rt_priority:10
[ 1611.720234] [Pid: 2745], CPUburst: 5385724, rt_priority:10
[ 1611.723128] [Pid: 2746], CPUburst: 2895151, rt_priority:10
[ 1611.727002] [Pid: 2745], CPUburst: 3873753, rt_priority:10
[ 1611.731932] [Pid: 2746], CPUburst: 4928721, rt_priority:10
[ 1611.734534] [Pid: 2745], CPUburst: 2602924, rt_priority:10
[ 1611.738751] [Pid: 2746], CPUburst: 4216569, rt_priority:10
[ 1611.742571] [Pid: 2745], CPUburst: 3819861, rt_priority:10
[ 1611.746496] [Pid: 2746], CPUburst: 3925146, rt_priority:10
[ 1611.751334] [Pid: 2745], CPUburst: 4831574, rt_priority:10
[ 1611.755244] [Pid: 2746], CPUburst: 3914821, rt_priority:10
[ 1611.759184] [Pid: 2745], CPUburst: 3941403, rt_priority:10
[ 1611.762974] [Pid: 2746], CPUburst: 3791240, rt_priority:10
[ 1611.766978] [Pid: 2745], CPUburst: 4002865, rt_priority:10
[ 1611.770763] [Pid: 2746], CPUburst: 3785371, rt_priority:10
[ 1611.774659] [Pid: 2745], CPUburst: 3895504, rt_priority:10
[ 1611.778551] [Pid: 2746], CPUburst: 3893185, rt_priority:10
[ 1611.782551] [Pid: 2745], CPUburst: 3999267, rt_priority:10
[ 1611.786456] [Pid: 2746], CPUburst: 3905334, rt_priority:10
[ 1611.791284] [Pid: 2745], CPUburst: 4827650, rt_priority:10
[ 1611.795189] [Pid: 2746], CPUburst: 3905682, rt_priority:10
[ 1611.799076] [Pid: 2745], CPUburst: 3886768, rt_priority:10
[ 1611.802969] [Pid: 2746], CPUburst: 3893206, rt_priority:10
[ 1611.806771] [Pid: 2745], CPUburst: 3801999, rt_priority:10
[ 1611.810764] [Pid: 2746], CPUburst: 3993129, rt_priority:10
[ 1611.814652] [Pid: 2745], CPUburst: 3887664, rt_priority:10
[ 1611.819462] [Pid: 2746], CPUburst: 4809360, rt_priority:10
[ 1611.822474] [Pid: 2745], CPUburst: 3012563, rt_priority:10
[ 1611.827252] [Pid: 2746], CPUburst: 4778604, rt_priority:10
[ 1611.831142] [Pid: 2745], CPUburst: 3889505, rt_priority:10
[ 1611.834422] [Pid: 2746], CPUburst: 3278483, rt_priority:10
[ 1611.838933] [Pid: 2745], CPUburst: 4512491, rt_priority:10
[ 1611.843897] [Pid: 2746], CPUburst: 4964307, rt_priority:10
[ 1611.846507] [Pid: 2745], CPUburst: 2609250, rt_priority:10
[ 1611.850608] [Pid: 2746], CPUburst: 4099360, rt_priority:10
[ 1611.854428] [Pid: 2745], CPUburst: 3819365, rt_priority:10
[ 1611.858488] [Pid: 2746], CPUburst: 4051531, rt_priority:10
[ 1611.862406] [Pid: 2745], CPUburst: 3929252, rt_priority:10
[ 1611.867200] [Pid: 2746], CPUburst: 4793037, rt_priority:10
[ 1611.870509] [Pid: 2745], CPUburst: 3308612, rt_priority:10
[ 1611.875043] [Pid: 2746], CPUburst: 4533691, rt_priority:10
[ 1611.878881] [Pid: 2745], CPUburst: 3839603, rt_priority:10
[ 1611.882771] [Pid: 2746], CPUburst: 3886480, rt_priority:10
[ 1611.886668] [Pid: 2745], CPUburst: 3900559, rt_priority:10
[ 1611.890562] [Pid: 2746], CPUburst: 3894376, rt_priority:10
[ 1611.895433] [Pid: 2745], CPUburst: 4871090, rt_priority:10
[ 1611.898386] [Pid: 2746], CPUburst: 2952690, rt_priority:10
[ 1611.903221] [Pid: 2745], CPUburst: 4835254, rt_priority:10
[ 1611.907086] [Pid: 2746], CPUburst: 3864276, rt_priority:10
[ 1611.911099] [Pid: 2745], CPUburst: 4014028, rt_priority:10
[ 1611.914994] [Pid: 2746], CPUburst: 3893964, rt_priority:10
[ 1611.918569] [Pid: 2745], CPUburst: 3574423, rt_priority:10
[ 1611.922483] [Pid: 2746], CPUburst: 3914799, rt_priority:10
[ 1611.926369] [Pid: 2745], CPUburst: 3885657, rt_priority:10
[ 1611.931176] [Pid: 2746], CPUburst: 4806766, rt_priority:10
[ 1611.934904] [Pid: 2745], CPUburst: 3729252, rt_priority:10
[ 1611.939098] [Pid: 2746], CPUburst: 4190523, rt_priority:10
[ 1611.942817] [Pid: 2745], CPUburst: 3720873, rt_priority:10
[ 1611.946583] [Pid: 2746], CPUburst: 3764691, rt_priority:10
[ 1611.950659] [Pid: 2745], CPUburst: 4075901, rt_priority:10
[ 1611.954566] [Pid: 2746], CPUburst: 3906753, rt_priority:10
[ 1611.958431] [Pid: 2745], CPUburst: 3867200, rt_priority:10
[ 1611.962355] [Pid: 2746], CPUburst: 3924557, rt_priority:10
[ 1611.967154] [Pid: 2745], CPUburst: 4798755, rt_priority:10
[ 1611.971122] [Pid: 2746], CPUburst: 3968262, rt_priority:10
[ 1611.975024] [Pid: 2745], CPUburst: 3899398, rt_priority:10
[ 1611.978882] [Pid: 2746], CPUburst: 3859664, rt_priority:10
[ 1611.982691] [Pid: 2745], CPUburst: 3808852, rt_priority:10
[ 1611.986728] [Pid: 2746], CPUburst: 4036304, rt_priority:10
[ 1611.990621] [Pid: 2745], CPUburst: 3893204, rt_priority:10
[ 1611.994504] [Pid: 2746], CPUburst: 3883256, rt_priority:10
[ 1611.998357] [Pid: 2745], CPUburst: 3853149, rt_priority:10
[ 1612.002368] [Pid: 2746], CPUburst: 4011716, rt_priority:10
[ 1612.006348] [Pid: 2745], CPUburst: 3978986, rt_priority:10
[ 1612.011027] [Pid: 2746], CPUburst: 4680825, rt_priority:10
[ 1612.014362] [Pid: 2745], CPUburst: 3334228, rt_priority:10
[ 1612.018695] [Pid: 2746], CPUburst: 4331911, rt_priority:10
[ 1612.022553] [Pid: 2745], CPUburst: 3859598, rt_priority:10
[ 1612.026377] [Pid: 2746], CPUburst: 3824225, rt_priority:10
[ 1612.030365] [Pid: 2745], CPUburst: 3987069, rt_priority:10
[ 1612.035193] [Pid: 2746], CPUburst: 4826299, rt_priority:10
[ 1612.039101] [Pid: 2745], CPUburst: 3909243, rt_priority:10
[ 1612.042986] [Pid: 2746], CPUburst: 3885621, rt_priority:10
[ 1612.046619] [Pid: 2745], CPUburst: 3633180, rt_priority:10
[ 1612.050381] [Pid: 2746], CPUburst: 3758758, rt_priority:10
[ 1612.054502] [Pid: 2745], CPUburst: 4112183, rt_priority:10
[ 1612.058398] [Pid: 2746], CPUburst: 3905963, rt_priority:10
[ 1612.062310] [Pid: 2745], CPUburst: 3913534, rt_priority:10
[ 1612.067051] [Pid: 2746], CPUburst: 4740990, rt_priority:10
[ 1612.070664] [Pid: 2745], CPUburst: 3609326, rt_priority:10
[ 1612.074939] [Pid: 2746], CPUburst: 4279140, rt_priority:10
[ 1612.078816] [Pid: 2745], CPUburst: 3876358, rt_priority:10
[ 1612.082715] [Pid: 2746], CPUburst: 3899035, rt_priority:10
[ 1612.086478] [Pid: 2745], CPUburst: 3762019, rt_priority:10
[ 1612.090932] [Pid: 2746], CPUburst: 4455076, rt_priority:10
[ 1612.094985] [Pid: 2745], CPUburst: 4052822, rt_priority:10
[ 1612.099001] [Pid: 2746], CPUburst: 4015164, rt_priority:10
[ 1612.102902] [Pid: 2745], CPUburst: 3898916, rt_priority:10
[ 1612.107097] [Pid: 2746], CPUburst: 4197280, rt_priority:10
[ 1612.110477] [Pid: 2745], CPUburst: 3380958, rt_priority:10
[ 1612.114876] [Pid: 2746], CPUburst: 4399715, rt_priority:10
[ 1612.118329] [Pid: 2745], CPUburst: 3451820, rt_priority:10
[ 1612.122930] [Pid: 2746], CPUburst: 4602452, rt_priority:10
[ 1612.126426] [Pid: 2745], CPUburst: 3494985, rt_priority:10
[ 1612.130684] [Pid: 2746], CPUburst: 4258395, rt_priority:10
[ 1612.134539] [Pid: 2745], CPUburst: 3852413, rt_priority:10
[ 1612.138450] [Pid: 2746], CPUburst: 3911101, rt_priority:10
[ 1612.142371] [Pid: 2745], CPUburst: 3922079, rt_priority:10
[ 1612.146294] [Pid: 2746], CPUburst: 3924269, rt_priority:10
[ 1612.150266] [Pid: 2745], CPUburst: 3970507, rt_priority:10
[ 1612.154731] [Pid: 2746], CPUburst: 4462593, rt_priority:10
[ 1612.159059] [Pid: 2745], CPUburst: 4330614, rt_priority:10
[ 1612.162316] [Pid: 2746], CPUburst: 3259076, rt_priority:10
[ 1612.166750] [Pid: 2745], CPUburst: 4432950, rt_priority:10
[ 1612.170769] [Pid: 2746], CPUburst: 4017418, rt_priority:10
[ 1612.174634] [Pid: 2745], CPUburst: 3865613, rt_priority:10
[ 1612.178433] [Pid: 2746], CPUburst: 3800532, rt_priority:10
[ 1612.182409] [Pid: 2745], CPUburst: 3975723, rt_priority:10
[ 1612.186338] [Pid: 2746], CPUburst: 3928852, rt_priority:10
[ 1612.191123] [Pid: 2745], CPUburst: 4784489, rt_priority:10
[ 1612.194269] [Pid: 2746], CPUburst: 3146537, rt_priority:10
[ 1612.199212] [Pid: 2745], CPUburst: 4940645, rt_priority:10
[ 1612.202260] [Pid: 2746], CPUburst: 3049050, rt_priority:10
[ 1612.207090] [Pid: 2745], CPUburst: 4830922, rt_priority:10
[ 1612.210264] [Pid: 2746], CPUburst: 3174881, rt_priority:10
[ 1612.215005] [Pid: 2745], CPUburst: 4740508, rt_priority:10
[ 1612.218314] [Pid: 2746], CPUburst: 3307509, rt_priority:10
[ 1612.222256] [Pid: 2745], CPUburst: 3939963, rt_priority:10
[ 1612.231788] [Pid: 2746], CPUburst: 9534942, rt_priority:10
[ 1612.234521] [Pid: 2745], CPUburst: 2731980, rt_priority:10
[ 1612.238451] [Pid: 2746], CPUburst: 3927491, rt_priority:10
[ 1612.242767] [Pid: 2745], CPUburst: 4320151, rt_priority:10
